primary_key,address,neighborhood
423,"R RIO ALVA, LT. 59",PADRE CRUZ
424,"R RIO PAIVA, LT. 42",PADRE CRUZ
425,"AV CARLOS PAREDES, LT. 7.9",ALTA LISBOA SUL
426,"R JOSE CARDOSO PIRES, LT. 7.13",ALTA LISBOA SUL
427,"R HENRIQUE BARRILARO RUAS, N. 23",VALE SANTO ANTONIO
428,"BO LIBERDADE - RUA C, LT. 11",LIBERDADE
429,"R RIO COURA, LT. 50",PADRE CRUZ
430,"R PROF ARSENIO NUNES, LT. 61",PADRE CRUZ
431,"R MARCIANO HENRIQUES SILVA, N. 30",REGO
432,"R PROF FERNANDO MELLO MOSER, N. 18",PACO LUMIAR
433,"R BERNARDO MARQUES, N. 5",ALTA LISBOA CENTRO
434,"R TITO MORAIS, N. 37",ALTA LISBOA CENTRO
435,"R MARCIANO HENRIQUES SILVA, N. 38",REGO
436,"R AUGUSTO ABELAIRA, N. 10",REGO
437,"AV FRANCOIS MITTERRAND, LT. 744",ARMADOR
438,"R PROF FERNANDO MELLO MOSER, N. 28",PACO LUMIAR
439,"R BERNARDO MARQUES, N. 12",ALTA LISBOA CENTRO
440,"R BERNARDO MARQUES, N. 4",ALTA LISBOA CENTRO
441,"R AUGUSTO ABELAIRA, N. 12",REGO
442,"R PADRE JOSE GALLEA, N. 3",LIBERDADE
443,"R PROF FERNANDO MELLO MOSER, N. 26",PACO LUMIAR
444,"R SEVERO PORTELA, LT. A6",ALFINETES
445,"R TITO MORAIS, N. 20",ALTA LISBOA CENTRO
446,"LG ARTUR BUAL, LT. 17",MARQUES ABRANTES
447,"R PROF PAIS SILVA, LT. 39",PADRE CRUZ
448,"R RIO GUADIANA, LT. 3",PADRE CRUZ
449,"RUA DA IGREJA, N. 7",LIBERDADE
450,"AV FRANCOIS MITTERRAND, LT. 739",ARMADOR
451,"R MANUEL LOPES, N. 11",ALTA LISBOA CENTRO
452,"BO LIBERDADE - RUA C, LT. 4",LIBERDADE
453,"R SEVERO PORTELA, LT. A7",ALFINETES
454,"R LUIS STTAU MONTEIRO, LT. C3",ALFINETES
455,"AV FRANCOIS MITTERRAND, LT. 742",ARMADOR
456,"R ANTONIO GEDEAO, LT. B4",ALFINETES
457,"LG ARTUR BUAL, LT. 18",MARQUES ABRANTES
458,"R ACURCIO PEREIRA, N. 19",AV BERLIM
459,"R SEVERO PORTELA, LT. A1",ALFINETES
460,"R PROF FERNANDO MELLO MOSER, N. 30",PACO LUMIAR
461,"R LUIS STTAU MONTEIRO, LT. C6",ALFINETES
462,"R LUIS STTAU MONTEIRO, LT. C2",ALFINETES
463,"R CARLOS CONDE, N. 11",LIBERDADE
464,"R NATALIA CORREIA, N. 15",GRACA
465,"R HENRIQUE BARRILARO RUAS, N. 35",VALE SANTO ANTONIO
466,"R HENRIQUE BARRILARO RUAS, N. 43",VALE SANTO ANTONIO
467,"R JOSEPH PIEL, N. 4",VALE SANTO ANTONIO
468,"R HENRIQUE BARRILARO RUAS, N. 17",VALE SANTO ANTONIO
469,"R PROF MARIA LEONOR BUESCU, LT. 117",PADRE CRUZ
470,"R PROF MARIA LEONOR BUESCU, LT. 118",PADRE CRUZ
471,"R BERNARDO MARQUES, N. 3",ALTA LISBOA CENTRO
472,"R BERNARDO MARQUES, N. 8",ALTA LISBOA CENTRO
473,"LG ARTUR BUAL, LT. 19",MARQUES ABRANTES
474,"R PROF MARIA LURDES BELCHIOR, LT. 10",OLAIAS
475,"R PROF MARIA LEONOR BUESCU, LT. 120",PADRE CRUZ
476,"R REIS PINTO, N. 4",ALTA LISBOA CENTRO
477,"R RIO LENA, LT. 38",PADRE CRUZ
478,"LG FABRICA FIACAO XABREGAS, N. 7",CARLOS BOTELHO
479,"R TITO MORAIS, N. 21",ALTA LISBOA CENTRO
480,"R PROF MARIA LEONOR BUESCU, LT. 125",PADRE CRUZ
481,"R REIS PINTO, N. 8",ALTA LISBOA CENTRO
482,"R TITO MORAIS, N. 29",ALTA LISBOA CENTRO
483,"BO LIBERDADE - RUA C, LT. 3",LIBERDADE
484,"BO LIBERDADE - RUA C, LT. 6",LIBERDADE
485,"R RIO PAIVA, LT. 28",PADRE CRUZ
486,"R JORGE VIEIRA, LT. 132",PADRE CRUZ
487,"R JOSE SANTA CAMARAO, N. 4",MURTAS
488,"R RIO GUADIANA, LT. 4",PADRE CRUZ
489,"R TITO MORAIS, N. 12",ALTA LISBOA CENTRO
490,"R JORGE VIEIRA, LT. 130",PADRE CRUZ
491,"R BARCELONA, LT. 133",PADRE CRUZ
492,"AV JOAO PAULO II, LT. 3",ALFINETES
493,"R RIO TAMEGA, LT. 42",PADRE CRUZ
494,"R RIO CAIA, LT. 34 ",PADRE CRUZ
495,"AV JOAO PAULO II, LT. 4",ALFINETES
496,"R CARLOS CONDE, N. 10",LIBERDADE
497,"R JOSEPH PIEL, N. 6",VALE SANTO ANTONIO
498,"R HENRIQUE BARRILARO RUAS, N. 7",VALE SANTO ANTONIO
499,"R PROF MILLER GUERRA, LT. 44",PADRE CRUZ
500,"R RIO TORGAL, LT. 17",PADRE CRUZ
501,"R JORGE VIEIRA, LT. 131",PADRE CRUZ
502,"R HENRIQUE BARRILARO RUAS, N. 15",VALE SANTO ANTONIO
503,"R HENRIQUE BARRILARO RUAS, N. 11",VALE SANTO ANTONIO
504,"R HENRIQUE BARRILARO RUAS, N. 31",VALE SANTO ANTONIO
505,"R RIO ALVA, LT. 37",PADRE CRUZ
506,"R RIO ALVA, LT. 52",PADRE CRUZ
507,"R HENRIQUE BARRILARO RUAS, N. 19",VALE SANTO ANTONIO
508,"R HENRIQUE BARRILARO RUAS, N. 25",VALE SANTO ANTONIO
509,"BO LIBERDADE - RUA C, LT. 15",LIBERDADE
510,"R TITO MORAIS, N. 45",ALTA LISBOA CENTRO
511,"R RIO PAIVA, LT. 94",PADRE CRUZ
512,"R PROF LINDLEY CINTRA, LT. 40",PADRE CRUZ
513,"R HENRIQUE BARRILARO RUAS, N. 27",VALE SANTO ANTONIO
514,"R TITO MORAIS, N. 35",ALTA LISBOA CENTRO
515,"R CARLOS CONDE, N. 1",LIBERDADE
516,"R RIO PAIVA, LT. 78",PADRE CRUZ
517,"R RIO VEZ, LT. 2",PADRE CRUZ
518,"R PROF PAIS SILVA, LT. 37",PADRE CRUZ
519,"AV JOAO PAULO II, LT. 5",ALFINETES
520,"R PADRE ANTONIO FERREIRA, LT. 32",MARQUES ABRANTES
521,"R TITO MORAIS, N. 14",ALTA LISBOA CENTRO
522,"R TITO MORAIS, N. 2",ALTA LISBOA CENTRO
523,"R RIO TAMEGA, LT. 29",PADRE CRUZ
524,"R PROF ALMEIDA LIMA, LT. 21",PADRE CRUZ
525,"BO LIBERDADE - RUA C, LT. 2",LIBERDADE
526,"BO LIBERDADE - RUA C, LT. 5",LIBERDADE
527,"R MANUEL LOPES, N. 5",ALTA LISBOA CENTRO
528,"BO LIBERDADE - RUA C, LT. 10",LIBERDADE
529,"R PROF LINDLEY CINTRA, LT. 9",PADRE CRUZ
530,"R RIO ALCOA, LT. 5",PADRE CRUZ
531,"R RIO SABOR, LT. 28",PADRE CRUZ
532,"R CARLOS CONDE, N. 15",LIBERDADE
533,"R EDUARDO COVAS, N. 4",ALTA LISBOA CENTRO
534,"R MURTAS, N. 11",MURTAS
535,"R RIO ALVA, LT. 34",PADRE CRUZ
536,"R RIO GUADIANA, LT. 7",PADRE CRUZ
537,"LG FABRICA FIACAO XABREGAS, N. 5",CARLOS BOTELHO
538,"R CARLOS CONDE, N. 2",LIBERDADE
539,"R MURTAS, N. 9",MURTAS
540,"R MURTAS, N. 5",MURTAS
541,"R PROF TIAGO DE OLIVEIRA, LT. 88",PADRE CRUZ
542,"R RIO TAVORA, LT. 18",PADRE CRUZ
543,"R RIO CEIRA, LT. 38",PADRE CRUZ
544,"R PROF FRANCISCO PEREIRA MOURA, LT. 138",PADRE CRUZ
545,"AV MOUZINHO ALBUQUERQUE, LT. 49",VALE SANTO ANTONIO
546,"R PADRE ANTONIO FERREIRA, LT. 31",MARQUES ABRANTES
547,"R RIO DAO, LT. 8",PADRE CRUZ
548,"R RIO SABOR, LT. 20",PADRE CRUZ
549,"R PADRE ANTONIO FERREIRA, LT. 34",MARQUES ABRANTES
550,"R PROF FRANCISCO PEREIRA MOURA, LT. 136",PADRE CRUZ
551,"R PROF PAIS SILVA, LT. 28",PADRE CRUZ
552,"R RIO VIZELA, LT. 19",PADRE CRUZ
553,"R BARCELONA, LT. 134",PADRE CRUZ
554,"BO LIBERDADE - RUA C, LT. 12",LIBERDADE
555,"R FERNANDO PITEIRA SANTOS, LT. 64",PADRE CRUZ
556,"R RIO TAMEGA, LT. 38",PADRE CRUZ
557,"R MANUEL LOPES, N. 13",ALTA LISBOA CENTRO
558,"R PROF FRANCISCO PEREIRA MOURA, LT. 135",PADRE CRUZ
559,"R RIO CEIRA, LT. 40",PADRE CRUZ
560,"R RIO LABOREIRO, LT. 9",PADRE CRUZ
561,"BO LIBERDADE - RUA C, LT. 9",LIBERDADE
562,"R MELO ANTUNES, LT. 20.3.8",ALTA LISBOA CENTRO
563,"BO LIBERDADE - RUA C, LT. 14",LIBERDADE
564,"R MANUEL LOPES, N. 3",ALTA LISBOA CENTRO
565,"R RIO AGUEDA, LT. 16",PADRE CRUZ
566,"R RIO PAIVA, LT. 8",PADRE CRUZ
567,"R TITO MORAIS, N. 10",ALTA LISBOA CENTRO
568,"R VICTOR CUNHA REGO, LT. 13.5",ALTA LISBOA CENTRO
569,"R RIO DOURO, LT. 37",PADRE CRUZ
570,"R RIO CORGO, LT. 19",PADRE CRUZ
571,"R RIO COURA, LT. 6",PADRE CRUZ
572,"R RIO MIRA, LT. 16",PADRE CRUZ
573,"R MURTAS, N. 7",MURTAS
574,"R PROF PAIS SILVA, LT. 69",PADRE CRUZ
575,"R RIO TAVORA, LT. 48",PADRE CRUZ
576,"R RIO CORGO, LT. 4",PADRE CRUZ
577,"R RIO CORGO, LT. 8",PADRE CRUZ
578,"R FERNANDO PITEIRA SANTOS, LT. 67",PADRE CRUZ
579,"R RIO VIZELA, LT. 9",PADRE CRUZ
580,"R PROF ALMEIDA LIMA, LT. 53",PADRE CRUZ
581,"R RIO PAIVA, LT. 23",PADRE CRUZ
582,"R RIO TORGAL, LT. 16",PADRE CRUZ
583,"R PROF TIAGO DE OLIVEIRA, LT. 83",PADRE CRUZ
584,"R RIO AGUEDA, N. 11",PADRE CRUZ
585,"R PROF ALMEIDA LIMA, LT. 52",PADRE CRUZ
586,"R RIO MIRA, LT. 9",PADRE CRUZ
587,"R RIO PAIVA, LT. 19",PADRE CRUZ
588,"R RIO TEJO, LT. 24",PADRE CRUZ
589,"R RIO CORGO, LT. 12",PADRE CRUZ
590,"R RIO ALVA, LT. 54",PADRE CRUZ
591,"R RIO DAO, LT. 2",PADRE CRUZ
592,"R RIO PAIVA, LT. 55",PADRE CRUZ
593,"R ROGERIO MOURA , LT. 22.4.59",ALTA LISBOA CENTRO
594,"ALTO LUMIAR, LT. 27.1.49.A",ALTA LISBOA CENTRO
595,"R PROF ARSENIO NUNES, LT. 16",PADRE CRUZ
596,"R RIO MIRA, LT. 6",PADRE CRUZ
597,"R RIO CORGO, LT. 14",PADRE CRUZ
598,"R RIO CEIRA, LT. 2",PADRE CRUZ
599,"R RIO TORGAL, LT. 40",PADRE CRUZ
600,"R PROF MILLER GUERRA, LT. 43",PADRE CRUZ
601,"R RIO COURA, LT. 64",PADRE CRUZ
602,"R RIO ALVA, LT. 12",PADRE CRUZ
603,"R RIO PAIVA, LT. 52",PADRE CRUZ
604,"R RIO LIMA, LT. 12",PADRE CRUZ
605,"R RIO TORGAL, LT. 12",PADRE CRUZ
606,"R RIO SABOR, LT. 84",PADRE CRUZ
607,"R RIO ALVA, LT. 20",PADRE CRUZ
608,"R RIO CEIRA, LT. 15 ",PADRE CRUZ
609,"R RIO LENA, LT. 42",PADRE CRUZ
610,"R PROF PAIS SILVA, LT. 25",PADRE CRUZ
611,"R FERNANDO PITEIRA SANTOS, LT. 66",PADRE CRUZ
612,"R RIO CAIA, LT. 18 ",PADRE CRUZ
613,"R RIO CORGO, LT. 22",PADRE CRUZ
614,"R RIO SABOR, LT. 89",PADRE CRUZ
615,"R PROF PAIS SILVA, LT. 36",PADRE CRUZ
616,"R PROF ALMEIDA LIMA, LT. 56",PADRE CRUZ
617,"R RIO TAMEGA, LT. 36",PADRE CRUZ
618,"R RIO CORGO, LT. 11",PADRE CRUZ
619,"R RIO SABOR, LT. 98",PADRE CRUZ
620,"R RIO COURA, LT. 45",PADRE CRUZ
621,"R RIO CEIRA, LT. 35",PADRE CRUZ
622,"R RIO DAO, LT. 12",PADRE CRUZ
623,"R RIO MIRA, LT. 23",PADRE CRUZ
624,"R RIO PAIVA, LT. 38",PADRE CRUZ
625,"R RIO MIRA, LT. 5",PADRE CRUZ
626,"R RIO COURA, LT. 81",PADRE CRUZ
627,"R RIO TEJO, LT. 16",PADRE CRUZ
628,"R PROF ALMEIDA LIMA, LT. 59",PADRE CRUZ
629,"R RIO CORGO, LT. 6 ",PADRE CRUZ
630,"R RIO ALCOA, LT. 1",PADRE CRUZ
631,"R RIO SABOR, LT. 22",PADRE CRUZ
632,"R PROF ARSENIO NUNES, LT. 15",PADRE CRUZ
633,"R RIO VIZELA, LT. 11",PADRE CRUZ
634,"R RIO CAIA, LT. 28",PADRE CRUZ
635,"R RIO AGUEDA, LT. 29",PADRE CRUZ
636,"R RIO PAIVA, LT. 15",PADRE CRUZ
637,"R RIO CAIA, LT. 25",PADRE CRUZ
638,"R RIO LIMA, LT. 10",PADRE CRUZ
639,"R RIO LENA, LT. 14",PADRE CRUZ
640,"R RIO SABOR, LT. 9",PADRE CRUZ
641,"R RIO DOURO, LT. 41",PADRE CRUZ
642,"R RIO ALCOA, LT. 11",PADRE CRUZ
643,"R RIO CORGO, LT. 28 ",PADRE CRUZ
644,"R RIO LENA, LT. 3",PADRE CRUZ
645,"R RIO TAMEGA, LT. 4",PADRE CRUZ
646,"R RIO ARADE, LT. 2",PADRE CRUZ
647,"R RIO PAIVA, LT. 43",PADRE CRUZ
648,"R PROF LINDLEY CINTRA, LT. 10",PADRE CRUZ
649,"R RIO LENA, LT. 60",PADRE CRUZ
650,"R RIO CEIRA, LT. 36",PADRE CRUZ
651,"R RIO PAIVA, LT. 65",PADRE CRUZ
652,"ALTO LUMIAR, LT. 27.1.49.D",ALTA LISBOA CENTRO
653,"R RIO DOURO, LT. 35",PADRE CRUZ
654,"R RIO TAVORA, LT. 10",PADRE CRUZ
655,"R RIO CAIA, LT. 49",PADRE CRUZ
656,"R RIO SABOR, LT. 65",PADRE CRUZ
657,"R RIO TAVORA, LT. 47",PADRE CRUZ
658,"R PROF PAIS SILVA, LT. 29",PADRE CRUZ
659,"R PROF PAIS SILVA, LT. 70",PADRE CRUZ
660,"R RIO DOURO, LT. 25",PADRE CRUZ
661,"R RIO AGUEDA, LT. 9",PADRE CRUZ
662,"R RIO COURA, LT. 95",PADRE CRUZ
663,"R RIO COURA, LT. 77",PADRE CRUZ
664,"R RIO LENA, LT. 30",PADRE CRUZ
665,"R PROF ALMEIDA LIMA, LT. 57",PADRE CRUZ
666,"R RIO LIMA, LT. 15",PADRE CRUZ
667,"R RIO SABOR, LT. 64",PADRE CRUZ
668,"R RIO CAIA, LT. 20",PADRE CRUZ
669,"R RIO LABOREIRO, LT. 19",PADRE CRUZ
670,"R RIO TAMEGA, LT. 10",PADRE CRUZ
671,"R RIO PAIVA, LT. 88",PADRE CRUZ
672,"R RIO TUA, LT. 9",PADRE CRUZ
673,"R PROF ALMEIDA LIMA, LT. 60",PADRE CRUZ
674,"R PROF ARSENIO NUNES, LT. 19",PADRE CRUZ
675,"R RIO COURA, LT. 38",PADRE CRUZ
676,"R RIO COURA, LT. 85",PADRE CRUZ
677,"R RIO SABOR, LT. 11",PADRE CRUZ
678,"R RIO PAIVA, LT. 61",PADRE CRUZ
679,"R RIO SABOR, LT. 23",PADRE CRUZ
680,"R RIO TORGAL, LT. 2",PADRE CRUZ
681,"R RIO DAO, LT. 13",PADRE CRUZ
682,"R RIO SABOR, N. 39",PADRE CRUZ
683,"R RIO COURA, LT. 71 ",PADRE CRUZ
684,"R RIO PAIVA, LT. 26",PADRE CRUZ
685,"R RIO SABOR, LT. 4",PADRE CRUZ
686,"R RIO LENA, LT. 18",PADRE CRUZ
687,"R RIO CAIA, LT. 2 ",PADRE CRUZ
688,"R RIO SABOR, LT. 8",PADRE CRUZ
689,"R RIO TORGAL, LT. 20",PADRE CRUZ
690,"R RIO SABOR, LT. 71",PADRE CRUZ
691,"R PROF ALMEIDA LIMA, LT. 22",PADRE CRUZ
692,"R PROF PAIS SILVA, LT. 38",PADRE CRUZ
693,"R RIO TAVORA, LT. 31",PADRE CRUZ
694,"R RIO TAVORA, LT. 11",PADRE CRUZ
695,"R RIO LABOREIRO, LT. 1 ",PADRE CRUZ
696,"R RIO ALVA, LT. 6",PADRE CRUZ
697,"R RIO ALVA, N. 75",PADRE CRUZ
698,"R RIO AGUEDA, LT. 12",PADRE CRUZ
699,"R RIO SABOR, LT. 33",PADRE CRUZ
700,"R RIO MIRA, LT. 3",PADRE CRUZ
701,"R RIO AGUEDA, LT. 21",PADRE CRUZ
702,"R RIO LENA, N. 11",PADRE CRUZ
703,"R RIO ARADE, LT. 14",PADRE CRUZ
704,"R RIO VEZ, LT. 4",PADRE CRUZ
705,"R RIO PAIVA, LT. 75",PADRE CRUZ
706,"R RIO LIMA, LT. 6",PADRE CRUZ
707,"R RIO DOURO, LT. 21",PADRE CRUZ
708,"R RIO CEIRA, LT. 14",PADRE CRUZ
709,"R PROF LINDLEY CINTRA, LT. 35",PADRE CRUZ
710,"R RIO TAMEGA, LT. 22",PADRE CRUZ
711,"R RIO LIMA, LT. 11",PADRE CRUZ
712,"R RIO CORGO, LT. 32",PADRE CRUZ
713,"R RIO DAO, LT. 38",PADRE CRUZ
714,"R RIO TAVORA, LT. 37",PADRE CRUZ
715,"R RIO TAVORA, LT. 43",PADRE CRUZ
716,"R RIO TAMEGA, LT. 11",PADRE CRUZ
717,"R RIO TAVORA, LT. 17",PADRE CRUZ
718,"R RIO SABOR, LT. 75",PADRE CRUZ
719,"R RIO DAO, LT. 34",PADRE CRUZ
720,"R RIO ALVA, LT. 3",PADRE CRUZ
721,"R RIO VIZELA, LT. 5",PADRE CRUZ
722,"R PROF FIDELINO FIGUEIREDO, LT. 76",PADRE CRUZ
723,"R RIO PAIVA, LT. 80",PADRE CRUZ
724,"R RIO PAIVA, LT. 20",PADRE CRUZ
725,"R RIO LABOREIRO, LT. 5",PADRE CRUZ
726,"R PROF PAIS SILVA, LT. 30",PADRE CRUZ
727,"R ENG CALDEIRA RODRIGUES, N. 10",QUINTA BARROS
728,"R RIO SABOR, LT. 54",PADRE CRUZ
729,"R RIO CORGO, LT. 31",PADRE CRUZ
730,"R RIO SABOR, LT. 62",PADRE CRUZ
731,"R RIO TAMEGA, LT. 33",PADRE CRUZ
732,"R RIO ALVA, LT. 17",PADRE CRUZ
733,"R PROF FIDELINO FIGUEIREDO, LT. 80",PADRE CRUZ
734,"R RIO CAIA, LT. 55",PADRE CRUZ
735,"R RIO CAIA, LT. 26",PADRE CRUZ
736,"R RIO PAIVA, LT. 82",PADRE CRUZ
737,"R FERNANDO PITEIRA SANTOS, LT. 65",PADRE CRUZ
738,"R RIO COURA, LT. 56",PADRE CRUZ
739,"R RIO SABOR, LT. 69",PADRE CRUZ
740,"R RIO SABOR, LT. 100",PADRE CRUZ
741,"R RIO SABOR, LT. 61",PADRE CRUZ
742,"R PROF ARSENIO NUNES, LT. 20",PADRE CRUZ
743,"R ALM CAMPOS RODRIGUES, LT. 11",PEDRALVAS
744,"R PROF MILLER GUERRA, LT. 46",PADRE CRUZ
745,"R RIO ALVA, LT. 69",PADRE CRUZ
746,"R RIO ALCOA, LT. 15",PADRE CRUZ
747,"PRACA MACAU - R BENTO GONCALVES, N. 24",ARMADOR
748,"R RIO ALVA, LT. 30",PADRE CRUZ
749,"R RIO ALVA, LT. 67",PADRE CRUZ
750,"R RIO VIZELA, LT. 25",PADRE CRUZ
751,"R RIO TAVORA, LT. 36",PADRE CRUZ
752,"R RIO TAVORA, LT. 14",PADRE CRUZ
753,"R RIO CEIRA, LT. 20",PADRE CRUZ
754,"R PROF PAIS SILVA, LT. 26",PADRE CRUZ
755,"R RIO TAVORA, LT. 19",PADRE CRUZ
756,"R RIO TAMEGA, LT. 15",PADRE CRUZ
757,"R RIO CAIA, LT. 36 ",PADRE CRUZ
758,"R RIO TAMEGA, LT. 6",PADRE CRUZ
759,"R RIO LENA, LT. 80",PADRE CRUZ
760,"R RIO MIRA, LT. 10",PADRE CRUZ
761,"R RIO SABOR, LT. 93",PADRE CRUZ
762,"R RIO TORGAL, LT. 9",PADRE CRUZ
763,"R RIO ALVA, LT. 25",PADRE CRUZ
764,"R RIO PAIVA, LT. 46",PADRE CRUZ
765,"R RIO COURA, LT. 97",PADRE CRUZ
766,"R RIO ALVA, LT. 49",PADRE CRUZ
767,"R RIO LENA, LT. 22",PADRE CRUZ
768,"R RIO MIRA, LT. 17",PADRE CRUZ
769,"R RIO LENA, LT. 72",PADRE CRUZ
770,"R RIO DAO, LT. 5",PADRE CRUZ
771,"R PROF TIAGO DE OLIVEIRA, LT. 89",PADRE CRUZ
772,"R RIO COURA, LT. 47",PADRE CRUZ
773,"R RIO TAMEGA, LT. 12",PADRE CRUZ
774,"R RIO COURA, LT. 43",PADRE CRUZ
775,"R RIO MIRA, LT. 13",PADRE CRUZ
776,"R RIO COURA, LT. 57",PADRE CRUZ
777,"R RIO COURA, LT. 49",PADRE CRUZ
778,"R RIO SABOR, LT. 53",PADRE CRUZ
779,"R RIO LENA, N. 7",PADRE CRUZ
780,"R RIO AGUEDA, LT. 10",PADRE CRUZ
781,"R RIO LIMA, LT. 18",PADRE CRUZ
782,"R PROF TIAGO DE OLIVEIRA, LT. 87",PADRE CRUZ
783,"R RIO LENA, LT. 56",PADRE CRUZ
784,"R PROF ARSENIO NUNES, LT. 13",PADRE CRUZ
785,"R RIO MIRA, LT. 22",PADRE CRUZ
786,"R PROF ALMEIDA LIMA, LT. 32",PADRE CRUZ
787,"R RIO CAIA, LT. 59",PADRE CRUZ
788,"R RIO CAIA, LT. 8",PADRE CRUZ
789,"R RIO ALVA, LT. 39",PADRE CRUZ
790,"R PROF TIAGO DE OLIVEIRA, LT. 85",PADRE CRUZ
791,"R RIO MIRA, LT. 28",PADRE CRUZ
792,"R RIO MIRA, LT. 4",PADRE CRUZ
793,"R RIO LABOREIRO, LT. 17",PADRE CRUZ
794,"R RIO CEIRA, LT. 21",PADRE CRUZ
795,"R RIO MIRA, LT. 36",PADRE CRUZ
796,"R RIO VIZELA, LT. 33",PADRE CRUZ
797,"R RIO LENA, LT. 20",PADRE CRUZ
798,"R RIO TAVORA, LT. 34",PADRE CRUZ
799,"R RIO TAMEGA, LT. 23",PADRE CRUZ
800,"R RIO PAIVA, LT. 86",PADRE CRUZ
801,"R RIO TEJO, LT. 12",PADRE CRUZ
802,"R RIO COURA, LT. 65",PADRE CRUZ
803,"R RIO DAO, LT. 35",PADRE CRUZ
804,"R RIO SABOR, LT. 91",PADRE CRUZ
805,"R RIO MIRA, LT. 21",PADRE CRUZ
806,"R RIO SABOR, LT. 32",PADRE CRUZ
807,"R RIO LIMA, LT. 1",PADRE CRUZ
808,"R RIO ALCOA, LT. 3",PADRE CRUZ
809,"R RIO COURA, LT. 13",PADRE CRUZ
810,"R RIO LENA, LT. 1",PADRE CRUZ
811,"R RIO PAIVA, LT. 72",PADRE CRUZ
812,"R RIO COURA, LT. 59",PADRE CRUZ
813,"R RIO TAVORA, LT. 8",PADRE CRUZ
814,"R RIO DOURO, LT. 43",PADRE CRUZ
815,"R PROF LINDLEY CINTRA, LT. 41",PADRE CRUZ
816,"R RIO COURA, LT. 29",PADRE CRUZ
817,"R ARNALDO ASSIS PACHECO, LT. 11 B",AMEIXOEIRA
818,"R FERNANDA ALVES, LT. 1",AMEIXOEIRA
819,"R RIO VEZ, LT. 10",PADRE CRUZ
820,"R RIO COURA, LT. 62",PADRE CRUZ
821,"R RIO VIZELA, LT. 29",PADRE CRUZ
822,"R RIO SABOR, LT. 15",PADRE CRUZ
823,"R RIO VIZELA, LT. 39",PADRE CRUZ
824,"R RIO ARADE, LT. 4",PADRE CRUZ
825,"R PROF QUEIROZ VELOSO, LT. 206",TELHEIRAS NORTE
826,"R PROF ALMEIDA LIMA, LT. 55",PADRE CRUZ
827,"R RIO MIRA, LT. 7",PADRE CRUZ
828,"R RIO TORGAL, LT. 32",PADRE CRUZ
829,"R RIO AGUEDA, LT. 27",PADRE CRUZ
830,"R RIO MIRA, LT. 25",PADRE CRUZ
831,"R RIO CAIA, LT. 6",PADRE CRUZ
832,"R RIO MIRA, LT. 40",PADRE CRUZ
833,"R RIO CAIA, LT. 14 ",PADRE CRUZ
834,"R RIO ALCOA, LT. 9",PADRE CRUZ
835,"R RIO TAMEGA, LT. 9",PADRE CRUZ
836,"R RIO CEIRA, LT. 4",PADRE CRUZ
837,"R FERNANDA ALVES, LT. 3",AMEIXOEIRA
838,"R FERNANDA ALVES, LT. 4",AMEIXOEIRA
839,"R RIO CEIRA, LT. 25",PADRE CRUZ
840,"R RIO MIRA, LT. 11",PADRE CRUZ
841,"R RIO TORGAL, LT. 19",PADRE CRUZ
842,"R RIO CORGO, LT. 39",PADRE CRUZ
843,"R RIO CAIA, LT. 17 ",PADRE CRUZ
844,"R RIO DAO, LT. 15",PADRE CRUZ
845,"R FERNANDA ALVES, LT. 7",AMEIXOEIRA
846,"R FERNANDA ALVES, LT. 10",AMEIXOEIRA
847,"R RIO MIRA, LT. 35",PADRE CRUZ
848,"R RIO CAIA, LT. 10",PADRE CRUZ
849,"R RIO CORGO, LT. 23",PADRE CRUZ
850,"R RIO COURA, LT. 11",PADRE CRUZ
851,"R RIO CAIA, LT. 40 ",PADRE CRUZ
852,"R RIO SABOR, LT. 47",PADRE CRUZ
853,"R RIO LIMA, LT. 8",PADRE CRUZ
854,"R RIO TAMEGA, LT. 32",PADRE CRUZ
855,"R FERNANDA ALVES, LT. 11",AMEIXOEIRA
856,"R ALBERTO JOSE PESSOA, LT. H2",MARQUES ABRANTES
857,"R RIO PAIVA, LT. 11",PADRE CRUZ
858,"R RIO TEJO, LT. 20",PADRE CRUZ
859,"R PROF TIAGO DE OLIVEIRA, LT. 82",PADRE CRUZ
860,"R RIO ALVA, N. 50",PADRE CRUZ
861,"R RIO VIZELA, LT. 3",PADRE CRUZ
862,"R RIO TORGAL, LT. 15",PADRE CRUZ
863,"R RIO PAIVA, LT. 53",PADRE CRUZ
864,"R RIO CAIA, LT. 29",PADRE CRUZ
865,"R GENERAL THEMUDO BARATA, N. 9",VALE SANTO ANTONIO
866,"R ANTONIO GEDEAO, LT. B3",ALFINETES
867,"R RIO ALVA, LT. 79",PADRE CRUZ
868,"R RIO ALVA, LT. 38",PADRE CRUZ
869,"R RIO SABOR, LT. 37",PADRE CRUZ
870,"R RIO CEIRA, LT. 34",PADRE CRUZ
871,"R RIO PAIVA, LT. 1",PADRE CRUZ
872,"R RIO LENA, LT. 50",PADRE CRUZ
873,"R RIO VIZELA, LT. 18",PADRE CRUZ
874,"R RIO VEZ, LT. 16",PADRE CRUZ
875,"R ALBERTO JOSE PESSOA, LT. F5",MARQUES ABRANTES
876,"R CASTELO BRANCO SARAIVA, N. 93",VALE SANTO ANTONIO
877,"R RIO AGUEDA, LT. 4",PADRE CRUZ
878,"R RIO CEIRA, LT. 5",PADRE CRUZ
